icon_id,artist_id,num_albums,artist_name,album_id,track_id,album_name,track_name,media_type_id,track_length
6,88,3,"Billie Eilish",33,371,"Hit Me Hard and Soft",Heaven,2,188
6,88,3,"Billie Eilish",33,372,"Hit Me Hard and Soft","Slip Away",1,224
6,88,3,"Billie Eilish",33,373,"Hit Me Hard and Soft","Hit Me Softly",5,348
7,120,4,"Bruno Mars",34,374,"Doo-Wops & Hooligans",Grenade,2,193
7,120,4,"Bruno Mars",34,375,"Doo-Wops & Hooligans","Just the Way You Are",4,192
7,120,4,"Bruno Mars",34,376,"Doo-Wops & Hooligans","Our First Time",4,357
7,120,4,"Bruno Mars",34,377,"Doo-Wops & Hooligans","Runaway Baby",1,312
7,120,4,"Bruno Mars",34,378,"Doo-Wops & Hooligans","The Lazy Song",5,190
7,120,4,"Bruno Mars",34,379,"Doo-Wops & Hooligans","Marry You",4,353
7,120,4,"Bruno Mars",34,380,"Doo-Wops & Hooligans","Talking to the Moon",3,252
7,120,4,"Bruno Mars",34,381,"Doo-Wops & Hooligans","Liquor Store Blues",1,322
7,120,4,"Bruno Mars",34,382,"Doo-Wops & Hooligans","Count on Me",4,212
7,120,4,"Bruno Mars",34,383,"Doo-Wops & Hooligans","The Other Side",1,189
7,120,4,"Bruno Mars",34,384,"Doo-Wops & Hooligans","Somewhere in Brooklyn",1,230
7,120,4,"Bruno Mars",35,385,"Unorthodox Jukebox","Young Girls",4,324
7,120,4,"Bruno Mars",35,386,"Unorthodox Jukebox","Locked Out of Heaven",1,214
7,120,4,"Bruno Mars",35,387,"Unorthodox Jukebox",Gorilla,2,309
7,120,4,"Bruno Mars",35,388,"Unorthodox Jukebox",Treasure,3,252
7,120,4,"Bruno Mars",35,389,"Unorthodox Jukebox",Moonshine,2,185
7,120,4,"Bruno Mars",35,390,"Unorthodox Jukebox","When I Was Your Man",1,332
7,120,4,"Bruno Mars",35,391,"Unorthodox Jukebox",Natalie,1,283
7,120,4,"Bruno Mars",35,392,"Unorthodox Jukebox","Show Me",2,210
7,120,4,"Bruno Mars",35,393,"Unorthodox Jukebox","Money Make Her Smile",5,192
7,120,4,"Bruno Mars",35,394,"Unorthodox Jukebox","If I Knew",4,309
7,120,4,"Bruno Mars",36,395,"24K Magic","24K Magic",2,268
7,120,4,"Bruno Mars",36,396,"24K Magic",Chunky,1,223
7,120,4,"Bruno Mars",36,397,"24K Magic",Perm,2,214
7,120,4,"Bruno Mars",36,398,"24K Magic","That’s What I Like",5,318
7,120,4,"Bruno Mars",36,399,"24K Magic","Versace on the Floor",1,240
7,120,4,"Bruno Mars",36,400,"24K Magic","Straight Up & Down",3,197
7,120,4,"Bruno Mars",36,401,"24K Magic","Calling All My Lovelies",5,247
7,120,4,"Bruno Mars",36,402,"24K Magic",Finesse,5,194
7,120,4,"Bruno Mars",36,403,"24K Magic","Too Good to Say Goodbye",4,317
7,120,4,"Bruno Mars",36,404,"24K Magic","24K Reprise",4,303
7,120,4,"Bruno Mars",36,405,"24K Magic","Funky Friday",3,275
7,120,4,"Bruno Mars",37,406,"An Evening with Silk Sonic","Silk Sonic Intro",3,294
7,120,4,"Bruno Mars",37,407,"An Evening with Silk Sonic","Leave the Door Open",5,194
7,120,4,"Bruno Mars",37,408,"An Evening with Silk Sonic","Fly as Me",2,296
7,120,4,"Bruno Mars",37,409,"An Evening with Silk Sonic","After Last Night",2,290
7,120,4,"Bruno Mars",37,410,"An Evening with Silk Sonic","Smokin Out the Window",5,204
7,120,4,"Bruno Mars",37,411,"An Evening with Silk Sonic","Put on a Smile",5,212
7,120,4,"Bruno Mars",37,412,"An Evening with Silk Sonic",777,3,360
7,120,4,"Bruno Mars",37,413,"An Evening with Silk Sonic",Skate,1,263
7,120,4,"Bruno Mars",37,414,"An Evening with Silk Sonic","Blast Off",3,219
7,120,4,"Bruno Mars",37,415,"An Evening with Silk Sonic","Silk Sonic Outro Jam",3,231
8,124,3,"Camila Cabello",38,416,Camila,"Never Be the Same",4,308
8,124,3,"Camila Cabello",38,417,Camila,"All These Years",1,244
8,124,3,"Camila Cabello",38,418,Camila,"She Loves Control",3,322
8,124,3,"Camila Cabello",38,419,Camila,Havana,2,218
8,124,3,"Camila Cabello",38,420,Camila,"Inside Out",2,350
8,124,3,"Camila Cabello",38,421,Camila,Consequences,3,295
8,124,3,"Camila Cabello",38,422,Camila,"Real Friends",4,305
8,124,3,"Camila Cabello",38,423,Camila,"Somethin’s Gotta Give",2,245
8,124,3,"Camila Cabello",38,424,Camila,"In the Middle",3,229
8,124,3,"Camila Cabello",38,425,Camila,"Into It",1,360
8,124,3,"Camila Cabello",38,426,Camila,"I Have Questions",2,214
8,124,3,"Camila Cabello",38,427,Camila,"Cry for Me",2,255
8,124,3,"Camila Cabello",38,428,Camila,"Havana (Remix)",2,312
8,124,3,"Camila Cabello",39,429,Romance,Shameless,3,221
8,124,3,"Camila Cabello",39,430,Romance,"Livin’ Proof",1,217
8,124,3,"Camila Cabello",39,431,Romance,"Should’ve Said It",3,184
8,124,3,"Camila Cabello",39,432,Romance,Senorita,1,355
8,124,3,"Camila Cabello",39,433,Romance,Liar,2,325
8,124,3,"Camila Cabello",39,434,Romance,"Bad Kind of Butterflies",4,305
8,124,3,"Camila Cabello",39,435,Romance,Easy,1,337
8,124,3,"Camila Cabello",39,436,Romance,"Feel It Twice",1,245
8,124,3,"Camila Cabello",39,437,Romance,"This Love",1,238
8,124,3,"Camila Cabello",39,438,Romance,"Used to This",1,352
8,124,3,"Camila Cabello",40,439,Familia,"Familia Intro",2,309
8,124,3,"Camila Cabello",40,440,Familia,Celia,2,195
8,124,3,"Camila Cabello",40,441,Familia,Psychofreak,4,207
8,124,3,"Camila Cabello",40,442,Familia,"Bam Bam",4,208
8,124,3,"Camila Cabello",40,443,Familia,"La Buena",2,330
8,124,3,"Camila Cabello",40,444,Familia,Quiet,3,236
8,124,3,"Camila Cabello",40,445,Familia,"Boys Don’t Cry",1,216
8,124,3,"Camila Cabello",40,446,Familia,"Hasta Los Dientes",4,261
8,124,3,"Camila Cabello",40,447,Familia,"No Doubt",3,311
8,124,3,"Camila Cabello",40,448,Familia,"Don’t Go Yet",1,323
8,124,3,"Camila Cabello",40,449,Familia,Lola,3,316
8,124,3,"Camila Cabello",40,450,Familia,"Everyone At This Party",4,266
8,124,3,"Camila Cabello",40,451,Familia,"Si No Estás",1,360
9,236,4,"Doja Cat",41,452,Amala,"Go to Townx",4,310
9,236,4,"Doja Cat",41,453,Amala,"Cookie Jarrx",1,251
9,236,4,"Doja Cat",41,454,Amala,Mooox,1,348
9,236,4,"Doja Cat",41,455,Amala,Nakedx,1,183
9,236,4,"Doja Cat",41,456,Amala,Gamex,4,347
9,236,4,"Doja Cat",41,457,Amala,"No Policex",3,238
9,236,4,"Doja Cat",41,458,Amala,"Wine Pon Youx",5,317
9,236,4,"Doja Cat",41,459,Amala,Fancyx,1,308
9,236,4,"Doja Cat",41,460,Amala,"Wild Beex",3,265
9,236,4,"Doja Cat",41,461,Amala,"Morning Lightx",5,308
9,236,4,"Doja Cat",41,462,Amala,Candyx,3,307
9,236,4,"Doja Cat",41,463,Amala,"Down Lowx",1,207
9,236,4,"Doja Cat",41,464,Amala,"Body Languagex *(bonus)*",5,280
9,236,4,"Doja Cat",41,465,Amala,"So Highx *(bonus)*",3,260
9,236,4,"Doja Cat",42,466,"Hot Pink","Cyber S*x",4,276
9,236,4,"Doja Cat",42,467,"Hot Pink","Won’t Bitex",4,267
9,236,4,"Doja Cat",42,468,"Hot Pink",Rulesx,1,346
9,236,4,"Doja Cat",42,469,"Hot Pink","Bottom B***hx",3,220
9,236,4,"Doja Cat",42,470,"Hot Pink","Say Sox",1,327
9,236,4,"Doja Cat",42,471,"Hot Pink","Like Thatx",1,263
9,236,4,"Doja Cat",42,472,"Hot Pink","Talk D*x",4,353
9,236,4,"Doja Cat",42,473,"Hot Pink",Addictionx,3,268
9,236,4,"Doja Cat",42,474,"Hot Pink",Streetsx,1,249
9,236,4,"Doja Cat",42,475,"Hot Pink",Shinex,1,213
9,236,4,"Doja Cat",42,476,"Hot Pink","Better Than Mex",3,267
9,236,4,"Doja Cat",42,477,"Hot Pink",Juicex,4,346
9,236,4,"Doja Cat",42,478,"Hot Pink","Seex *(outro)*",3,225
9,236,4,"Doja Cat",43,479,"Planet Her",Womanx,1,340
9,236,4,"Doja Cat",43,480,"Planet Her","Nakedx (Reimagined)",5,320
9,236,4,"Doja Cat",43,481,"Planet Her",Paydayx,3,236
9,236,4,"Doja Cat",43,482,"Planet Her","Get Into It (Yuh)x",5,271
9,236,4,"Doja Cat",43,483,"Planet Her","Need to Knowx",2,191
9,236,4,"Doja Cat",43,484,"Planet Her","I Don’t Do Drugsx",5,275
9,236,4,"Doja Cat",43,485,"Planet Her","Love to Dreamx",3,282
9,236,4,"Doja Cat",43,486,"Planet Her","You Rightx",2,204
9,236,4,"Doja Cat",43,487,"Planet Her","Been Like Thisx",5,267
9,236,4,"Doja Cat",43,488,"Planet Her",Optionsx,4,305
9,236,4,"Doja Cat",44,489,Scarlet,"Paint the Town Redx",1,310
9,236,4,"Doja Cat",44,490,Scarlet,Demonsx,5,354
9,236,4,"Doja Cat",44,491,Scarlet,Attentionx,1,348
9,236,4,"Doja Cat",44,492,Scarlet,Balutx,1,187
9,236,4,"Doja Cat",44,493,Scarlet,97x,1,260
9,236,4,"Doja Cat",44,494,Scarlet,Skullyx,1,223
9,236,4,"Doja Cat",44,495,Scarlet,Ouchiex,5,330
9,236,4,"Doja Cat",44,496,Scarlet,"Love Lifex",5,268
9,236,4,"Doja Cat",44,497,Scarlet,W-t-vx,3,188
9,236,4,"Doja Cat",44,498,Scarlet,Shutx,4,227
9,236,4,"Doja Cat",44,499,Scarlet,"Agora Hillsx",3,326
10,254,5,Drake,45,500,"Thank Me Later",Fireworks,2,236
10,254,5,Drake,45,501,"Thank Me Later",Karaoke,1,331
10,254,5,Drake,45,502,"Thank Me Later","The Resistance",4,334
10,254,5,Drake,45,503,"Thank Me Later",Over,4,229
10,254,5,Drake,45,504,"Thank Me Later","Show Me a Good Time",4,223
10,254,5,Drake,45,505,"Thank Me Later","Up All Night",5,285
10,254,5,Drake,45,506,"Thank Me Later",Fancy,2,346
10,254,5,Drake,45,507,"Thank Me Later","Shut It Down",4,240
10,254,5,Drake,45,508,"Thank Me Later",Unforgettable,3,341
10,254,5,Drake,45,509,"Thank Me Later","Light Up",3,261
10,254,5,Drake,45,510,"Thank Me Later","Miss Me",3,314
10,254,5,Drake,45,511,"Thank Me Later","Thank Me Now",5,184
10,254,5,Drake,46,512,"Take Care","Over My Dead Body",1,289
10,254,5,Drake,46,513,"Take Care","Shot for Me",4,218
10,254,5,Drake,46,514,"Take Care",Headlines,1,284
10,254,5,Drake,46,515,"Take Care","Crew Love",2,187
10,254,5,Drake,46,516,"Take Care","Take Care",5,225
10,254,5,Drake,46,517,"Take Care","Marvin’s Room",5,336
10,254,5,Drake,46,518,"Take Care","Underground Kings",5,339
10,254,5,Drake,46,519,"Take Care","We’ll Be Fine",5,194
10,254,5,Drake,46,520,"Take Care","Make Me Proud",5,331
10,254,5,Drake,46,521,"Take Care","Lord Knows",1,290
10,254,5,Drake,46,522,"Take Care",Cameras,1,291
10,254,5,Drake,46,523,"Take Care","Doing It Wrong",4,349
10,254,5,Drake,46,524,"Take Care","The Ride",3,357
10,254,5,Drake,47,525,"Nothing Was the Same","Tuscan Leather",4,321
10,254,5,Drake,47,526,"Nothing Was the Same","Furthest Thing",1,256
10,254,5,Drake,47,527,"Nothing Was the Same","Started from the Bottom",4,283
10,254,5,Drake,47,528,"Nothing Was the Same","Wu-Tang Forever",4,273
10,254,5,Drake,47,529,"Nothing Was the Same","Own It",1,291
10,254,5,Drake,47,530,"Nothing Was the Same","Worst Behaviour",2,340
10,254,5,Drake,47,531,"Nothing Was the Same","From Time",4,344
10,254,5,Drake,47,532,"Nothing Was the Same","Hold On, We’re Going Home",3,219
10,254,5,Drake,47,533,"Nothing Was the Same",Connect,5,213
10,254,5,Drake,47,534,"Nothing Was the Same","The Language",4,214
10,254,5,Drake,47,535,"Nothing Was the Same","All Me",2,211
10,254,5,Drake,48,536,"If You're Reading This It's Too Late",Legend,5,185
10,254,5,Drake,48,537,"If You're Reading This It's Too Late",Energy,1,354
10,254,5,Drake,48,538,"If You're Reading This It's Too Late","10 Bands",3,253
10,254,5,Drake,48,539,"If You're Reading This It's Too Late","Know Yourself",3,184
10,254,5,Drake,48,540,"If You're Reading This It's Too Late","No Tellin’",2,337
10,254,5,Drake,48,541,"If You're Reading This It's Too Late",Madonna,5,342
10,254,5,Drake,48,542,"If You're Reading This It's Too Late","6 God",4,301
10,254,5,Drake,48,543,"If You're Reading This It's Too Late",Star67,1,357
10,254,5,Drake,48,544,"If You're Reading This It's Too Late",Preach,3,300
10,254,5,Drake,48,545,"If You're Reading This It's Too Late","Used To",1,252
10,254,5,Drake,48,546,"If You're Reading This It's Too Late","6 Man",1,286
10,254,5,Drake,48,547,"If You're Reading This It's Too Late","You & The 6",2,290
10,254,5,Drake,49,548,Views,"Keep the Family Close",2,199
10,254,5,Drake,49,549,Views,9,4,220
10,254,5,Drake,49,550,Views,"U With Me",1,229
10,254,5,Drake,49,551,Views,"Feel No Ways",2,180
10,254,5,Drake,49,552,Views,Hype,4,307
10,254,5,Drake,49,553,Views,"Weston Road Flow",2,292
10,254,5,Drake,49,554,Views,Redemption,1,339
10,254,5,Drake,49,555,Views,"With You",3,261
10,254,5,Drake,49,556,Views,Faithful,1,248
10,254,5,Drake,49,557,Views,"Still Here",4,293
10,254,5,Drake,49,558,Views,Controlla,1,204
10,254,5,Drake,49,559,Views,"One Dance",4,344
10,254,5,Drake,49,560,Views,Views,2,210
11,260,7,"Ed Sheeran",50,561,"+ (Plus)","The A Team",3,303
11,260,7,"Ed Sheeran",50,562,"+ (Plus)",Drunk,5,253
11,260,7,"Ed Sheeran",50,563,"+ (Plus)",U.N.I.,3,356
11,260,7,"Ed Sheeran",50,564,"+ (Plus)","Grade 8",1,296
11,260,7,"Ed Sheeran",50,565,"+ (Plus)","Wake Me Up",3,262
11,260,7,"Ed Sheeran",50,566,"+ (Plus)","Small Bump",1,347
11,260,7,"Ed Sheeran",50,567,"+ (Plus)",This,1,264
11,260,7,"Ed Sheeran",50,568,"+ (Plus)","The City",5,241
11,260,7,"Ed Sheeran",50,569,"+ (Plus)","Lego House",5,306
11,260,7,"Ed Sheeran",50,570,"+ (Plus)","You Need Me",3,284
11,260,7,"Ed Sheeran",50,571,"+ (Plus)","Kiss Me",1,225
11,260,7,"Ed Sheeran",50,572,"+ (Plus)","Give Me Love",5,319
11,260,7,"Ed Sheeran",50,573,"+ (Plus)","Autumn Leaves",4,247
11,260,7,"Ed Sheeran",50,574,"+ (Plus)",Sunburn,5,307
11,260,7,"Ed Sheeran",51,575,"× (Multiply)",One,2,180
11,260,7,"Ed Sheeran",51,576,"× (Multiply)","I’m a Mess",4,308
11,260,7,"Ed Sheeran",51,577,"× (Multiply)",Sing,4,201
11,260,7,"Ed Sheeran",51,578,"× (Multiply)",Don’t,3,288
11,260,7,"Ed Sheeran",51,579,"× (Multiply)",Nina,3,255
11,260,7,"Ed Sheeran",51,580,"× (Multiply)",Photograph,2,301
11,260,7,"Ed Sheeran",51,581,"× (Multiply)",Bloodstream,5,255
11,260,7,"Ed Sheeran",51,582,"× (Multiply)","Tenerife Sea",5,221
11,260,7,"Ed Sheeran",51,583,"× (Multiply)",Runaway,3,227
11,260,7,"Ed Sheeran",51,584,"× (Multiply)","Thinking Out Loud",5,223
11,260,7,"Ed Sheeran",52,585,"÷ (Divide)",Eraser,3,310
11,260,7,"Ed Sheeran",52,586,"÷ (Divide)","Castle on the Hill",4,198
11,260,7,"Ed Sheeran",52,587,"÷ (Divide)",Dive,5,261
11,260,7,"Ed Sheeran",52,588,"÷ (Divide)","Shape of You",1,312
11,260,7,"Ed Sheeran",52,589,"÷ (Divide)",Perfect,3,326
11,260,7,"Ed Sheeran",52,590,"÷ (Divide)","Galway Girl",2,298
11,260,7,"Ed Sheeran",52,591,"÷ (Divide)",Happier,2,206
11,260,7,"Ed Sheeran",52,592,"÷ (Divide)","New Man",2,196
11,260,7,"Ed Sheeran",52,593,"÷ (Divide)","Hearts Don’t Break Around Here",5,261
11,260,7,"Ed Sheeran",52,594,"÷ (Divide)","What Do I Know?",4,219
11,260,7,"Ed Sheeran",52,595,"÷ (Divide)","How Would You Feel",3,282
11,260,7,"Ed Sheeran",52,596,"÷ (Divide)","Supermarket Flowers",2,278
11,260,7,"Ed Sheeran",52,597,"÷ (Divide)",Barcelona,2,325
11,260,7,"Ed Sheeran",53,598,"No.6 Collaborations Project","Beautiful People",1,358
11,260,7,"Ed Sheeran",53,599,"No.6 Collaborations Project","South of the Border",4,319
11,260,7,"Ed Sheeran",53,600,"No.6 Collaborations Project","Cross Me",4,201
11,260,7,"Ed Sheeran",53,601,"No.6 Collaborations Project","Take Me Back to London",4,265
11,260,7,"Ed Sheeran",53,602,"No.6 Collaborations Project","Best Part of Me",4,295
11,260,7,"Ed Sheeran",53,603,"No.6 Collaborations Project","I Don't Care",1,330
11,260,7,"Ed Sheeran",53,604,"No.6 Collaborations Project",Antisocial,3,228
11,260,7,"Ed Sheeran",53,605,"No.6 Collaborations Project","Remember the Name",3,312
11,260,7,"Ed Sheeran",53,606,"No.6 Collaborations Project",Feels,1,273
11,260,7,"Ed Sheeran",53,607,"No.6 Collaborations Project","Put It All on Me",1,242
11,260,7,"Ed Sheeran",53,608,"No.6 Collaborations Project","Nothing on You",1,314
11,260,7,"Ed Sheeran",53,609,"No.6 Collaborations Project","I Don't Want Your Money",1,358
11,260,7,"Ed Sheeran",53,610,"No.6 Collaborations Project",Blow,1,272
11,260,7,"Ed Sheeran",54,611,"= (Equals)",Tides,3,333
11,260,7,"Ed Sheeran",54,612,"= (Equals)",Shivers,5,229
11,260,7,"Ed Sheeran",54,613,"= (Equals)","First Time",5,196
11,260,7,"Ed Sheeran",54,614,"= (Equals)","Bad Habits",5,238
11,260,7,"Ed Sheeran",54,615,"= (Equals)","Overpass Graffiti",2,344
11,260,7,"Ed Sheeran",54,616,"= (Equals)","The Joker and the Queen",4,182
11,260,7,"Ed Sheeran",54,617,"= (Equals)","Leave Your Life",2,223
11,260,7,"Ed Sheeran",54,618,"= (Equals)",Collide,1,305
11,260,7,"Ed Sheeran",54,619,"= (Equals)",2step,4,259
11,260,7,"Ed Sheeran",54,620,"= (Equals)","Stop the Rain",5,313
11,260,7,"Ed Sheeran",54,621,"= (Equals)","Visiting Hours",3,273
11,260,7,"Ed Sheeran",55,622,"- (Subtract)",Boat,1,283
11,260,7,"Ed Sheeran",55,623,"- (Subtract)","Salt Water",3,276
11,260,7,"Ed Sheeran",55,624,"- (Subtract)","Eyes Closed",4,232
11,260,7,"Ed Sheeran",55,625,"- (Subtract)",Life,5,326
11,260,7,"Ed Sheeran",55,626,"- (Subtract)",Dusty,5,205
11,260,7,"Ed Sheeran",55,627,"- (Subtract)","End of Youth",4,338
11,260,7,"Ed Sheeran",55,628,"- (Subtract)",Colourblind,1,307
11,260,7,"Ed Sheeran",55,629,"- (Subtract)",Curtain,4,228
11,260,7,"Ed Sheeran",55,630,"- (Subtract)","Borderline (Reimagined)",4,302
11,260,7,"Ed Sheeran",55,631,"- (Subtract)",Spark,1,293
11,260,7,"Ed Sheeran",56,632,"Autumn Variations",Magical,2,319
11,260,7,"Ed Sheeran",56,633,"Autumn Variations",England,1,243
11,260,7,"Ed Sheeran",56,634,"Autumn Variations",Amazing,4,249
11,260,7,"Ed Sheeran",56,635,"Autumn Variations","Plastic Bag",5,331
11,260,7,"Ed Sheeran",56,636,"Autumn Variations","Ocean Haze",5,188
11,260,7,"Ed Sheeran",56,637,"Autumn Variations","American Town",3,221
11,260,7,"Ed Sheeran",56,638,"Autumn Variations","That's On Me",2,198
11,260,7,"Ed Sheeran",56,639,"Autumn Variations",Page,2,360
11,260,7,"Ed Sheeran",56,640,"Autumn Variations",Midnight,4,322
11,260,7,"Ed Sheeran",56,641,"Autumn Variations",Spring,4,358
11,260,7,"Ed Sheeran",56,642,"Autumn Variations","Head > Heels",4,192
12,276,8,"Elvis Presley",57,643,"Elvis Presley","Blue Suede Shoes",5,216
12,276,8,"Elvis Presley",57,644,"Elvis Presley","I’m Countin’ on You",3,184
12,276,8,"Elvis Presley",57,645,"Elvis Presley","I Got a Woman",2,291
12,276,8,"Elvis Presley",57,646,"Elvis Presley","One-Sided Love",3,245
12,276,8,"Elvis Presley",57,647,"Elvis Presley","I Love You Because",3,271
12,276,8,"Elvis Presley",57,648,"Elvis Presley","Just Because",2,358
12,276,8,"Elvis Presley",57,649,"Elvis Presley","Tutti Frutti",2,355
12,276,8,"Elvis Presley",57,650,"Elvis Presley","Tryin’ to Get to You",3,304
12,276,8,"Elvis Presley",57,651,"Elvis Presley","I’m Gonna Sit Right Down and Cry (Over You)",2,298
12,276,8,"Elvis Presley",57,652,"Elvis Presley","I’ll Never Let You Go",1,347
12,276,8,"Elvis Presley",58,653,Elvis,"Rip It Up",4,193
12,276,8,"Elvis Presley",58,654,Elvis,"Love Me",3,292
12,276,8,"Elvis Presley",58,655,Elvis,"When My Blue Moon Turns to Gold Again",4,262
12,276,8,"Elvis Presley",58,656,Elvis,"Long Tall Sally",2,354
12,276,8,"Elvis Presley",58,657,Elvis,"First in Line",4,209
12,276,8,"Elvis Presley",58,658,Elvis,Paralyzed,5,359
12,276,8,"Elvis Presley",58,659,Elvis,"So Glad You’re Mine",3,360
12,276,8,"Elvis Presley",58,660,Elvis,"Old Shep",5,249
12,276,8,"Elvis Presley",58,661,Elvis,"Ready Teddy",1,234
12,276,8,"Elvis Presley",58,662,Elvis,"Anyplace Is Paradise",4,292
12,276,8,"Elvis Presley",58,663,Elvis,"How’s the World Treating You",5,260
12,276,8,"Elvis Presley",58,664,Elvis,"How Do You Think I Feel",3,237
12,276,8,"Elvis Presley",58,665,Elvis,"Elvis Medley",2,256
12,276,8,"Elvis Presley",59,666,"Loving You","Mean Woman Blues",4,328
12,276,8,"Elvis Presley",59,667,"Loving You","Teddy Bear",5,281
12,276,8,"Elvis Presley",59,668,"Loving You","Loving You",4,268
12,276,8,"Elvis Presley",59,669,"Loving You","Got a Lot o’ Livin’ to Do",4,354
12,276,8,"Elvis Presley",59,670,"Loving You","Lonesome Cowboy",5,218
12,276,8,"Elvis Presley",59,671,"Loving You","Hot Dog",4,228
12,276,8,"Elvis Presley",59,672,"Loving You",Party,5,301
12,276,8,"Elvis Presley",59,673,"Loving You","Blueberry Hill",3,224
12,276,8,"Elvis Presley",59,674,"Loving You","True Love",3,324
12,276,8,"Elvis Presley",59,675,"Loving You","Don’t Leave Me Now",1,181
12,276,8,"Elvis Presley",59,676,"Loving You","Have I Told You Lately That I Love You",3,218
12,276,8,"Elvis Presley",59,677,"Loving You","I Need You So",2,197
12,276,8,"Elvis Presley",59,678,"Loving You","Loving You (End Title)",4,335
12,276,8,"Elvis Presley",60,679,"Elvis' Christmas Album","Santa Claus Is Back in Town",1,277
12,276,8,"Elvis Presley",60,680,"Elvis' Christmas Album","White Christmas",4,326
12,276,8,"Elvis Presley",60,681,"Elvis' Christmas Album","Here Comes Santa Claus",3,338
12,276,8,"Elvis Presley",60,682,"Elvis' Christmas Album","I’ll Be Home for Christmas",2,360
12,276,8,"Elvis Presley",60,683,"Elvis' Christmas Album","Blue Christmas",4,315
12,276,8,"Elvis Presley",60,684,"Elvis' Christmas Album","Santa Bring My Baby Back (To Me)",4,343
12,276,8,"Elvis Presley",60,685,"Elvis' Christmas Album","O Little Town of Bethlehem",4,297
12,276,8,"Elvis Presley",60,686,"Elvis' Christmas Album","Silent Night",4,181
12,276,8,"Elvis Presley",60,687,"Elvis' Christmas Album","(There’ll Be) Peace in the Valley",2,245
12,276,8,"Elvis Presley",60,688,"Elvis' Christmas Album","I Believe",4,206
12,276,8,"Elvis Presley",60,689,"Elvis' Christmas Album","Take My Hand, Precious Lord",2,194
12,276,8,"Elvis Presley",60,690,"Elvis' Christmas Album","It Is No Secret",1,339
12,276,8,"Elvis Presley",61,691,"Elvis Is Back!","Make Me Know It",1,323
12,276,8,"Elvis Presley",61,692,"Elvis Is Back!",Fever,2,192
12,276,8,"Elvis Presley",61,693,"Elvis Is Back!","The Girl of My Best Friend",2,316
12,276,8,"Elvis Presley",61,694,"Elvis Is Back!","I Will Be Home Again",3,225
12,276,8,"Elvis Presley",61,695,"Elvis Is Back!","Dirty, Dirty Feeling",1,247
12,276,8,"Elvis Presley",61,696,"Elvis Is Back!","Thrill of Your Love",5,260
12,276,8,"Elvis Presley",61,697,"Elvis Is Back!","Soldier Boy",4,226
12,276,8,"Elvis Presley",61,698,"Elvis Is Back!","Such a Night",1,232
12,276,8,"Elvis Presley",61,699,"Elvis Is Back!","It Feels So Right",1,294
12,276,8,"Elvis Presley",61,700,"Elvis Is Back!","Girl Net Door Went A-Walkin’",5,224
12,276,8,"Elvis Presley",62,701,"His Hand in Mine","His Hand in Mine",3,312
12,276,8,"Elvis Presley",62,702,"His Hand in Mine","I’m Gonna Walk Dem Golden Stairs",4,184
12,276,8,"Elvis Presley",62,703,"His Hand in Mine","In My Father’s House",1,354
12,276,8,"Elvis Presley",62,704,"His Hand in Mine","Milky White Way",4,285
12,276,8,"Elvis Presley",62,705,"His Hand in Mine","Known Only to Him",4,289
12,276,8,"Elvis Presley",62,706,"His Hand in Mine","I Believe in the Man in the Sky",2,238
12,276,8,"Elvis Presley",62,707,"His Hand in Mine","Joshua Fit the Battle",3,339
12,276,8,"Elvis Presley",62,708,"His Hand in Mine","He Knows Just What I Need",1,262
12,276,8,"Elvis Presley",62,709,"His Hand in Mine","Swing Down Sweet Chariot",4,230
12,276,8,"Elvis Presley",62,710,"His Hand in Mine","Mansion Over the Hilltop",1,308
12,276,8,"Elvis Presley",62,711,"His Hand in Mine","If We Never Meet Again",5,319
12,276,8,"Elvis Presley",62,712,"His Hand in Mine","Working on the Building",1,291
12,276,8,"Elvis Presley",62,713,"His Hand in Mine","Somebody Bigger Than You and Me",1,228
12,276,8,"Elvis Presley",62,714,"His Hand in Mine","Peace in the Valley",5,247
12,276,8,"Elvis Presley",63,715,"Something for Everybody","There’s Always Me",4,254
12,276,8,"Elvis Presley",63,716,"Something for Everybody","Give Me the Right",4,333
12,276,8,"Elvis Presley",63,717,"Something for Everybody","It’s a Sin",4,271
12,276,8,"Elvis Presley",63,718,"Something for Everybody","Sentimental Me",4,313
12,276,8,"Elvis Presley",63,719,"Something for Everybody","Starting Today",5,206
12,276,8,"Elvis Presley",63,720,"Something for Everybody",Gently,5,253
12,276,8,"Elvis Presley",63,721,"Something for Everybody","I’m Comin’ Home",4,285
12,276,8,"Elvis Presley",63,722,"Something for Everybody","In Your Arms",4,348
12,276,8,"Elvis Presley",63,723,"Something for Everybody","Put the Blame on Me",5,302
12,276,8,"Elvis Presley",63,724,"Something for Everybody",Judy,2,220
12,276,8,"Elvis Presley",63,725,"Something for Everybody","I Want You With Me",4,218
12,276,8,"Elvis Presley",63,726,"Something for Everybody","I Slipped, I Stumbled, I Fell",1,210
12,276,8,"Elvis Presley",64,727,"Pot Luck","Kiss Me Quick",1,198
12,276,8,"Elvis Presley",64,728,"Pot Luck","Just for Old Time’s Sake",3,252
12,276,8,"Elvis Presley",64,729,"Pot Luck","Gonna Get Back Home Somehow",5,305
12,276,8,"Elvis Presley",64,730,"Pot Luck","(Such an) Easy Question",2,218
12,276,8,"Elvis Presley",64,731,"Pot Luck","Steppin’ Out of Line",1,260
12,276,8,"Elvis Presley",64,732,"Pot Luck","I’m Yours",2,348
